TimeStample,Qi
2013-02-06 14:00:00,0.072536025
2013-02-06 17:00:00,0.049661094
2013-02-06 20:00:00,0.109875985
2013-02-06 23:00:00,0.181618718
2013-02-07 02:00:00,0.086062158
2013-02-07 05:00:00,0.036757544
2013-02-07 08:00:00,0.011989757
2013-02-07 11:00:00,0.032424562
2013-02-07 14:00:00,0.039031983
2013-02-07 17:00:00,0.083009489
2013-02-07 20:00:00,0.104448461
2013-02-07 23:00:00,0.086006929
2013-02-08 02:00:00,0.026791183
2013-02-08 05:00:00,0.01884822
2013-02-08 08:00:00,0.01866747
2013-02-08 11:00:00,0.036024502
2013-02-08 14:00:00,0.038022795
2013-02-08 17:00:00,0.097193352
2013-02-08 20:00:00,0.200933876
2013-02-08 23:00:00,0.270502586
2013-02-09 02:00:00,0.017412261
2013-02-09 05:00:00,0.025807099
2013-02-09 08:00:00,0.032489833
2013-02-09 11:00:00,0.018913491
2013-02-09 14:00:00,0.049856906
2013-02-09 17:00:00,0.1127228
2013-02-09 20:00:00,0.097700457
2013-02-09 23:00:00,0.059632475
2013-02-10 02:00:00,0.041170859
2013-02-10 05:00:00,0.067434855
2013-02-10 08:00:00,0.050760657
2013-02-10 11:00:00,0.033268062
2013-02-10 14:00:00,0.01933022
2013-02-10 17:00:00,0.019355325
2013-02-10 20:00:00,0.020756138
2013-02-10 23:00:00,0.15216147
2013-02-11 02:00:00,0.076296631
2013-02-11 05:00:00,0.085575137
2013-02-11 08:00:00,0.032409499
2013-02-11 11:00:00,0.010252548
2013-02-11 14:00:00,0.01986745
2013-02-11 17:00:00,0.015072551
2013-02-11 20:00:00,0.015157905
2013-02-11 23:00:00,0.015976302
2013-02-12 02:00:00,0.023216348
2013-02-12 05:00:00,0.037791836
2013-02-12 08:00:00,0.037852086
2013-02-12 11:00:00,0.031862228
2013-02-12 14:00:00,0.042872923
2013-02-12 17:00:00,0.040332379
2013-02-12 20:00:00,0.031591103
2013-02-12 23:00:00,0.020751117
2013-02-13 02:00:00,0.105859316
2013-02-13 05:00:00,0.051127178
2013-02-13 08:00:00,0.037832003
2013-02-13 11:00:00,0.019249887
2013-02-13 14:00:00,0.040864588
2013-02-13 17:00:00,0.010282673
2013-02-13 20:00:00,0.04201938
2013-02-13 23:00:00,0.02988904
2013-02-14 02:00:00,0.003353919
2013-02-14 05:00:00,0.019219762
2013-02-14 08:00:00,0.030601998
2013-02-14 11:00:00,0.072435608
2013-02-14 14:00:00,0.023813827
2013-02-14 17:00:00,0.036265502
2013-02-14 20:00:00,0.145644424
2013-02-14 23:00:00,0.230225436
2013-02-15 02:00:00,0.048436009
2013-02-15 05:00:00,0.037510669
2013-02-15 08:00:00,0.033483958
2013-02-15 11:00:00,0.018471657
2013-02-15 14:00:00,0.019054074
2013-02-15 17:00:00,0.070638148
2013-02-15 20:00:00,0.103604961
2013-02-15 23:00:00,0.188803535
2013-02-16 02:00:00,0.014148717
2013-02-16 05:00:00,0.084837074
2013-02-16 08:00:00,0.033689813
2013-02-16 11:00:00,0.040231963
2013-02-16 14:00:00,0.010880153
2013-02-16 17:00:00,0.020153638
2013-02-16 20:00:00,0.074092484
2013-02-16 23:00:00,0.083591906
2013-02-17 02:00:00,0.019842346
2013-02-17 05:00:00,0.035125772
2013-02-17 08:00:00,0.065978812
2013-02-17 11:00:00,0.030175227
2013-02-17 14:00:00,0.037560878
2013-02-17 17:00:00,0.066305166
2013-02-17 20:00:00,0.036762565
2013-02-17 23:00:00,0.193633579
2013-02-18 02:00:00,0.195310539
2013-02-18 05:00:00,0.145242757
2013-02-18 08:00:00,0.065818145
2013-02-18 11:00:00,0.018722699
2013-02-18 14:00:00,0.150846011
2013-02-18 17:00:00,0.043480444
2013-02-18 20:00:00,0.197810915
2013-02-18 23:00:00,0.171110107
2013-02-19 02:00:00,0.051468595
2013-02-19 05:00:00,0.065451624
2013-02-19 08:00:00,0.065466687
2013-02-19 11:00:00,0.059496912
2013-02-19 14:00:00,0.185329116
2013-02-19 17:00:00,0.068780439
2013-02-19 20:00:00,0.096826831
2013-02-19 23:00:00,0.036039564
2013-02-20 02:00:00,0.037746649
2013-02-20 05:00:00,0.019219762
2013-02-20 08:00:00,0.019214741
2013-02-20 11:00:00,0.065692624
2013-02-20 14:00:00,0.186468846
2013-02-20 17:00:00,0.077506653
2013-02-20 20:00:00,0.147411759
2013-02-20 23:00:00,0.196113873
2013-02-21 02:00:00,0.037837024
2013-02-21 05:00:00,0.033142542
2013-02-21 08:00:00,0.019194658
2013-02-21 11:00:00,0.06320731
2013-02-21 14:00:00,0.256474369
2013-02-21 17:00:00,0.188075513
2013-02-21 20:00:00,0.107009088
2013-02-21 23:00:00,0.13391073
2013-02-22 02:00:00,0.126163579
2013-02-22 05:00:00,0.163367977
2013-02-22 08:00:00,0.082658031
2013-02-22 11:00:00,0.047055279
2013-02-22 14:00:00,0.18187478
2013-02-22 17:00:00,0.233052166
2013-02-22 20:00:00,0.234021188
2013-02-22 23:00:00,0.183365969
2013-02-23 02:00:00,0.195908018
2013-02-23 05:00:00,0.135447105
2013-02-23 08:00:00,0.065687604
2013-02-23 11:00:00,0.070351961
2013-02-23 14:00:00,0.065682583
2013-02-23 17:00:00,0.102876939
2013-02-23 20:00:00,0.065697645
2013-02-23 23:00:00,0.149445198
2013-02-24 02:00:00,0.070422252
2013-02-24 05:00:00,0.182010343
2013-02-24 08:00:00,0.11692524
2013-02-24 11:00:00,0.116553698
2013-02-24 14:00:00,0.154129638
2013-02-24 17:00:00,0.042893006
2013-02-24 20:00:00,0.147723051
2013-02-24 23:00:00,0.198297936
2013-02-25 02:00:00,0.078174424
2013-02-25 05:00:00,0.032032937
2013-02-25 08:00:00,0.018024803
2013-02-25 11:00:00,0.075543506
2013-02-25 14:00:00,0.220018075
2013-02-25 17:00:00,0.203911232
2013-02-25 20:00:00,0.029572727
2013-02-25 23:00:00,0.287201888
2013-02-26 02:00:00,0.015479239
2013-02-26 05:00:00,0.034071396
2013-02-26 08:00:00,0.010799819
2013-02-26 11:00:00,0.178701612
2013-02-26 14:00:00,0.179956821
2013-02-26 17:00:00,0.121815534
2013-02-26 20:00:00,0.225079078
2013-02-26 23:00:00,0.207149671
2013-02-27 02:00:00,0.103815836
2013-02-27 05:00:00,0.052673595
2013-02-27 08:00:00,0.034076417
2013-02-27 11:00:00,0.034588542
2013-02-27 14:00:00,0.181478134
2013-02-27 17:00:00,0.143415173
2013-02-27 20:00:00,0.174705026
2013-02-27 23:00:00,0.137390169
2013-02-28 02:00:00,0.257242557
2013-02-28 05:00:00,0.089877994
2013-02-28 08:00:00,0.0340965
2013-02-28 11:00:00,0.03409148
2013-02-28 14:00:00,0.032931666
2013-02-28 17:00:00,0.027303309
2013-02-28 20:00:00,0.095029372
2013-02-28 23:00:00,0.181247176
2013-03-01 02:00:00,0.122428077
2013-03-01 05:00:00,0.0526987
2013-03-01 08:00:00,0.057353015
2013-03-01 11:00:00,0.016041573
2013-03-01 14:00:00,0.012642466
2013-03-01 17:00:00,0.239132399
2013-03-01 20:00:00,0.243605965
2013-03-01 23:00:00,0.187538284
2013-03-02 02:00:00,0.157649244
2013-03-02 05:00:00,0.07130592
2013-03-02 08:00:00,0.064613145
2013-03-02 11:00:00,0.149093739
2013-03-02 14:00:00,0.149646031
2013-03-02 17:00:00,0.097830999
2013-03-02 20:00:00,0.158924537
2013-03-02 23:00:00,0.228894914
2013-03-03 02:00:00,0.303765627
2013-03-03 05:00:00,0.108515339
2013-03-03 08:00:00,0.052723804
2013-03-03 11:00:00,0.114761259
2013-03-03 14:00:00,0.061203997
2013-03-03 17:00:00,0.047662801
2013-03-03 20:00:00,0.094286288
2013-03-03 23:00:00,0.376818798
2013-03-04 02:00:00,0.175131797
2013-03-04 05:00:00,0.052728825
2013-03-04 08:00:00,0.006808254
2013-03-04 11:00:00,0.041321484
2013-03-04 14:00:00,0.087402721
2013-03-04 17:00:00,0.003715419
2013-03-04 20:00:00,0.030004519
2013-03-04 23:00:00,0.260897726
2013-03-05 02:00:00,0.121654868
2013-03-05 05:00:00,0.122794598
2013-03-05 08:00:00,0.013947884
2013-03-05 11:00:00,0.088823618
2013-03-05 14:00:00,0.016664156
2013-03-05 17:00:00,0.037982628
2013-03-05 20:00:00,0.023904202
2013-03-05 23:00:00,0.030531707
2013-03-06 02:00:00,0.084877241
2013-03-06 05:00:00,0.017015615
2013-03-06 08:00:00,0.045247778
2013-03-06 11:00:00,0.017502636
2013-03-06 14:00:00,0.034106542
2013-03-06 17:00:00,0.008781443
2013-03-06 20:00:00,0.125771954
2013-03-06 23:00:00,0.058924537
2013-03-07 02:00:00,0.072023899
2013-03-07 05:00:00,0.014424863
2013-03-07 08:00:00,0.018024803
2013-03-07 11:00:00,0.010317819
2013-03-07 14:00:00,0.019335241
2013-03-07 17:00:00,0.015203093
2013-03-07 20:00:00,0.015659989
2013-03-07 23:00:00,0.050369031
2013-03-08 02:00:00,0.024772807
2013-03-08 05:00:00,0.022659035
2013-03-08 08:00:00,0.022428077
2013-03-08 11:00:00,0.010147111
2013-03-08 14:00:00,0.134206959
2013-03-08 17:00:00,0.137309836
2013-03-08 20:00:00,0.115715218
2013-03-08 23:00:00,0.024150223
2013-03-09 02:00:00,0.184099011
2013-03-09 05:00:00,0.09916152
2013-03-09 08:00:00,0.030958478
2013-03-09 11:00:00,0.11140232
2013-03-09 14:00:00,0.11482653
2013-03-09 17:00:00,0.071863232
2013-03-09 20:00:00,0.125214641
2013-03-09 23:00:00,0.098192499
2013-03-10 02:00:00,0.059170558
2013-03-10 05:00:00,0.090676307
2013-03-10 08:00:00,0.047326405
2013-03-10 11:00:00,0.13931315
2013-03-10 14:00:00,0.120043179
2013-03-10 17:00:00,0.13835417
2013-03-10 20:00:00,0.063704373
2013-03-10 23:00:00,0.090671286
2013-03-11 02:00:00,0.013310237
2013-03-11 05:00:00,0.008992318
2013-03-11 08:00:00,0.013797259
2013-03-11 11:00:00,0.084259678
2013-03-11 14:00:00,0.11392278
2013-03-11 17:00:00,0.012029924
2013-03-11 20:00:00,0.024928453
2013-03-11 23:00:00,0.049148968
2013-03-12 02:00:00,0.047396696
2013-03-12 05:00:00,0.073158608
2013-03-12 08:00:00,0.043892152
2013-03-12 11:00:00,0.011151278
2013-03-12 14:00:00,0.037826982
2013-03-12 17:00:00,0.016784656
2013-03-12 20:00:00,0.009685194
2013-03-12 23:00:00,0.052191595
2013-03-13 02:00:00,0.014158759
2013-03-13 05:00:00,0.140533213
2013-03-13 08:00:00,0.026871517
2013-03-13 11:00:00,0.079148466
2013-03-13 14:00:00,0.0140483
2013-03-13 17:00:00,0.018557012
2013-03-13 20:00:00,0.044590049
2013-03-13 23:00:00,0.015584676
2013-03-14 02:00:00,0.011075965
2013-03-14 05:00:00,0.021765326
2013-03-14 08:00:00,0.018220616
2013-03-14 11:00:00,0.014033238
2013-03-14 14:00:00,0.021684993
2013-03-14 17:00:00,0.018049907
2013-03-14 20:00:00,0.012275945
2013-03-14 23:00:00,0.012732841
2013-03-15 02:00:00,0.010709444
2013-03-15 05:00:00,0.010950444
2013-03-15 08:00:00,0.028121705
2013-03-15 11:00:00,0.024356078
2013-03-15 14:00:00,0.023698348
2013-03-15 17:00:00,0.014118592
2013-03-15 20:00:00,0.034267209
2013-03-15 23:00:00,0.034086459
2013-03-16 02:00:00,0.009614902
2013-03-16 05:00:00,0.038640357
2013-03-16 08:00:00,0.029748456
2013-03-16 11:00:00,0.020389617
2013-03-16 14:00:00,0.020761159
2013-03-16 17:00:00,0.007209921
2013-03-16 20:00:00,0.012436612
2013-03-16 23:00:00,0.016518552
2013-03-17 02:00:00,0.037540794
2013-03-17 05:00:00,0.075915047
2013-03-17 08:00:00,0.052708741
2013-03-17 11:00:00,0.031485666
2013-03-17 14:00:00,0.052533012
2013-03-17 17:00:00,0.028543455
2013-03-17 20:00:00,0.087588492
2013-03-17 23:00:00,0.053592408
2013-03-18 02:00:00,0.070146106
2013-03-18 05:00:00,0.034136667
2013-03-18 08:00:00,0.037279711
2013-03-18 11:00:00,0.070698398
2013-03-18 14:00:00,0.037490586
2013-03-18 17:00:00,0.02988904
2013-03-18 20:00:00,0.053160617
2013-03-18 23:00:00,0.183009489
2013-03-19 02:00:00,0.032981875
2013-03-19 05:00:00,0.066621479
2013-03-19 08:00:00,0.027152684
2013-03-19 11:00:00,0.025530953
2013-03-19 14:00:00,0.112742883
2013-03-19 17:00:00,0.05173972
2013-03-19 20:00:00,0.042049505
2013-03-19 23:00:00,0.065652458
2013-03-20 02:00:00,0.020123513
2013-03-20 05:00:00,0.020113471
2013-03-20 08:00:00,0.021664909
2013-03-20 11:00:00,0.017457448
2013-03-20 14:00:00,0.102179043
2013-03-20 17:00:00,0.045192549
2013-03-20 20:00:00,0.018175428
2013-03-20 23:00:00,0.022287493
2013-03-21 02:00:00,0.187914847
2013-03-21 05:00:00,0.04801928
2013-03-21 08:00:00,0.050730532
2013-03-21 11:00:00,0.036431189
2013-03-21 14:00:00,0.065361249
2013-03-21 17:00:00,0.035216147
2013-03-21 20:00:00,0.16998544
2013-03-21 23:00:00,0.170994628
2013-03-22 02:00:00,0.018110157
2013-03-22 05:00:00,0.023015514
2013-03-22 08:00:00,0.035186022
2013-03-22 11:00:00,0.02869408
2013-03-22 14:00:00,0.069277502
2013-03-22 17:00:00,0.33805292
2013-03-22 20:00:00,0.32659035
2013-03-22 23:00:00,0.286468846
2013-03-23 02:00:00,0.098403374
2013-03-23 05:00:00,0.108108651
2013-03-23 08:00:00,0.0734699
2013-03-23 11:00:00,0.094567455
2013-03-23 14:00:00,0.136069689
2013-03-23 17:00:00,0.170417232
2013-03-23 20:00:00,0.100798313
2013-03-23 23:00:00,0.047798363
2013-03-24 02:00:00,0.014972134
2013-03-24 05:00:00,0.019470804
2013-03-24 08:00:00,0.009946277
2013-03-24 11:00:00,0.03055179
2013-03-24 14:00:00,0.181784405
2013-03-24 17:00:00,0.059557162
2013-03-24 20:00:00,0.15125772
2013-03-24 23:00:00,0.210222423
2013-03-25 02:00:00,0.061655872
2013-03-25 05:00:00,0.080092383
2013-03-25 08:00:00,0.018346136
2013-03-25 11:00:00,0.091198474
2013-03-25 14:00:00,0.321152784
2013-03-25 17:00:00,0.077059798
2013-03-25 20:00:00,0.192775016
2013-03-25 23:00:00,0.522227243
2013-03-26 02:00:00,0.385560074
2013-03-26 05:00:00,0.33121454
2013-03-26 08:00:00,0.308605714
2013-03-26 11:00:00,0.420038158
2013-03-26 14:00:00,0.393568308
2013-03-26 17:00:00,0.101486168
2013-03-26 20:00:00,0.427805392
2013-03-26 23:00:00,0.357488578
2013-03-27 02:00:00,0.221373701
2013-03-27 05:00:00,0.107947984
2013-03-27 08:00:00,0.057332932
2013-03-27 11:00:00,0.249485364
2013-03-27 14:00:00,0.389631973
2013-03-27 17:00:00,0.092860371
2013-03-27 20:00:00,0.157543807
2013-03-27 23:00:00,0.360641663
2013-03-28 02:00:00,0.146407592
2013-03-28 05:00:00,0.088050409
2013-03-28 08:00:00,0.0526987
2013-03-28 11:00:00,0.101732189
2013-03-28 14:00:00,0.339810212
2013-03-28 17:00:00,0.021519305
2013-03-28 20:00:00,0.135155897
2013-03-28 23:00:00,0.236155043
2013-03-29 02:00:00,0.183697344
2013-03-29 05:00:00,0.141406838
2013-03-29 08:00:00,0.024838078
2013-03-29 11:00:00,0.244344028
2013-03-29 14:00:00,0.27586986
2013-03-29 17:00:00,0.122699202
2013-03-29 20:00:00,0.280147613
2013-03-29 23:00:00,0.277411257
2013-03-30 02:00:00,0.2469398
2013-03-30 05:00:00,0.041632776
2013-03-30 08:00:00,0.034653813
2013-03-30 11:00:00,0.115740322
2013-03-30 14:00:00,0.327986142
2013-03-30 17:00:00,0.129818748
2013-03-30 20:00:00,0.207129588
2013-03-30 23:00:00,0.249630969
2013-03-31 02:00:00,0.099442687
2013-03-31 05:00:00,0.070934378
2013-03-31 08:00:00,0.034759251
2013-03-31 11:00:00,0.076738465
2013-03-31 14:00:00,0.213365467
2013-03-31 17:00:00,0.228076518
2013-03-31 20:00:00,0.200261083
2013-03-31 23:00:00,0.228367726
2013-04-01 02:00:00,0.124376161
2013-04-01 05:00:00,0.066069187
2013-04-01 08:00:00,0.03883617
2013-04-01 11:00:00,0.082176031
2013-04-01 14:00:00,0.18721695
2013-04-01 17:00:00,0.089581764
2013-04-01 20:00:00,0.075237235
2013-04-01 23:00:00,0.074343526
2013-04-02 02:00:00,0.144710549
2013-04-02 05:00:00,0.145790029
2013-04-02 08:00:00,0.064803936
2013-04-02 11:00:00,0.09681679
2013-04-02 14:00:00,0.165295978
2013-04-02 17:00:00,0.149224281
2013-04-02 20:00:00,0.24903851
